latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
18.776,82.05,311.3,1,1,2020-01-21,0510,Terra,MODIS,59,6.0NRT,296.9,7.5,D
17.833,82.066,307.9,1,1,2020-01-21,0510,Terra,MODIS,29,6.0NRT,294,5.5,D
16.629,80.918,335.9,1,1,2020-01-21,0510,Terra,MODIS,88,6.0NRT,299.9,30.4,D
16.628,80.928,328.8,1,1,2020-01-21,0510,Terra,MODIS,82,6.0NRT,301.5,20.9,D
16.367,80.822,315.1,1,1,2020-01-21,0510,Terra,MODIS,62,6.0NRT,299.4,7.5,D
14.65,77.271,319.3,1.3,1.1,2020-01-21,0515,Terra,MODIS,61,6.0NRT,304.6,11.1,D
13.754,78.748,323.1,1.1,1,2020-01-21,0515,Terra,MODIS,74,6.0NRT,304.6,12.3,D
13.556,79.433,313.2,1,1,2020-01-21,0515,Terra,MODIS,50,6.0NRT,299.2,5.9,D
13.398,79.048,314.7,1.1,1,2020-01-21,0515,Terra,MODIS,56,6.0NRT,302.4,5.3,D
12.23,76.687,315.7,1.4,1.2,2020-01-21,0515,Terra,MODIS,58,6.0NRT,302.5,8.3,D
12.233,76.681,316,1.4,1.2,2020-01-21,0515,Terra,MODIS,63,6.0NRT,301.9,9,D
25.146,93.61,302.6,1.7,1.3,2020-01-21,0640,Aqua,MODIS,53,6.0NRT,288.8,13.6,D
25.143,93.593,303.6,1.7,1.3,2020-01-21,0640,Aqua,MODIS,56,6.0NRT,287.9,14.7,D
25.449,94.07,301.1,1.6,1.2,2020-01-21,0640,Aqua,MODIS,43,6.0NRT,288.5,8.3,D
25.623,94.334,304,1.5,1.2,2020-01-21,0640,Aqua,MODIS,57,6.0NRT,288.3,12.6,D
9.41,77.134,316.8,1,1,2020-01-21,0815,Aqua,MODIS,50,6.0NRT,300.3,9.1,D
9.409,77.125,345.6,1,1,2020-01-21,0815,Aqua,MODIS,92,6.0NRT,304.5,48.6,D
9.761,76.826,317.6,1,1,2020-01-21,0815,Aqua,MODIS,56,6.0NRT,302.6,6.3,D
9.818,76.835,319.4,1,1,2020-01-21,0815,Aqua,MODIS,62,6.0NRT,304.1,8.4,D
10.013,76.973,314.4,1,1,2020-01-21,0815,Aqua,MODIS,36,6.0NRT,300.7,6.2,D
10.04,77.035,319.3,1,1,2020-01-21,0815,Aqua,MODIS,66,6.0NRT,298.3,12.1,D
12.657,77.238,324.6,1,1,2020-01-21,0815,Aqua,MODIS,69,6.0NRT,308.5,10.6,D
13.072,77.692,321.3,1,1,2020-01-21,0815,Aqua,MODIS,59,6.0NRT,308.9,6.3,D
13.412,77.429,324.4,1,1,2020-01-21,0815,Aqua,MODIS,57,6.0NRT,308.3,10.8,D
13.751,78.747,320.8,1.1,1,2020-01-21,0815,Aqua,MODIS,62,6.0NRT,307.7,5,D
13.342,74.775,321.6,1.1,1.1,2020-01-21,0815,Aqua,MODIS,72,6.0NRT,303.2,10.5,D
13.949,76.042,318.6,1,1,2020-01-21,0815,Aqua,MODIS,42,6.0NRT,306.4,5.8,D
14.002,75.903,324.2,1,1,2020-01-21,0815,Aqua,MODIS,70,6.0NRT,311.3,10.2,D
14.001,75.894,329.9,1,1,2020-01-21,0815,Aqua,MODIS,78,6.0NRT,308,17.4,D
14.359,78.207,327.5,1.1,1,2020-01-21,0815,Aqua,MODIS,74,6.0NRT,309.1,13.9,D
14.141,76.284,322.6,1,1,2020-01-21,0815,Aqua,MODIS,62,6.0NRT,309.5,7,D
14.208,75.801,324.9,1,1,2020-01-21,0815,Aqua,MODIS,70,6.0NRT,305,12.8,D
14.281,75.238,322.1,1.1,1,2020-01-21,0815,Aqua,MODIS,65,6.0NRT,306.6,10.4,D
14.28,75.228,329.2,1.1,1,2020-01-21,0815,Aqua,MODIS,77,6.0NRT,307.6,20.3,D
14.864,75.686,325.2,1,1,2020-01-21,0820,Aqua,MODIS,67,6.0NRT,308.9,10.4,D
15.172,76.658,322.9,1,1,2020-01-21,0820,Aqua,MODIS,58,6.0NRT,308.9,7,D
15.635,76.556,322.6,1,1,2020-01-21,0820,Aqua,MODIS,48,6.0NRT,309.5,6.7,D
15.533,74.023,318.5,1.2,1.1,2020-01-21,0820,Aqua,MODIS,61,6.0NRT,305,6.9,D
16.504,77.238,324.2,1,1,2020-01-21,0820,Aqua,MODIS,45,6.0NRT,308.9,9.3,D
17.099,81.477,314.4,1.7,1.3,2020-01-21,0820,Aqua,MODIS,56,6.0NRT,301.2,11.9,D
16.206,73.756,323.1,1.2,1.1,2020-01-21,0820,Aqua,MODIS,70,6.0NRT,303.7,13.4,D
16.21,73.76,316.8,1.2,1.1,2020-01-21,0820,Aqua,MODIS,48,6.0NRT,302.9,7.3,D
16.208,73.749,326.2,1.2,1.1,2020-01-21,0820,Aqua,MODIS,75,6.0NRT,304.3,18.8,D
16.59,75.022,326.8,1,1,2020-01-21,0820,Aqua,MODIS,72,6.0NRT,307.9,14.5,D
16.978,77.134,321.7,1,1,2020-01-21,0820,Aqua,MODIS,38,6.0NRT,307.8,5.1,D
16.488,73.706,324,1.2,1.1,2020-01-21,0820,Aqua,MODIS,71,6.0NRT,305.6,13.8,D
17.918,74.226,331.6,1.1,1,2020-01-21,0820,Aqua,MODIS,82,6.0NRT,305.1,23,D
17.917,74.216,322.3,1.1,1,2020-01-21,0820,Aqua,MODIS,67,6.0NRT,304.3,9.7,D
17.979,73.418,317.9,1.2,1.1,2020-01-21,0820,Aqua,MODIS,22,6.0NRT,305.2,8.2,D
17.986,73.406,326.7,1.2,1.1,2020-01-21,0820,Aqua,MODIS,76,6.0NRT,306,17.5,D
18.567,73.238,322.3,1.2,1.1,2020-01-21,0820,Aqua,MODIS,44,6.0NRT,307.8,11.8,D
18.577,73.236,321.5,1.2,1.1,2020-01-21,0820,Aqua,MODIS,49,6.0NRT,307.2,9.9,D
18.734,74.186,319.2,1.1,1,2020-01-21,0820,Aqua,MODIS,60,6.0NRT,304.1,7.4,D
19.156,73.332,317.4,1.1,1.1,2020-01-21,0820,Aqua,MODIS,43,6.0NRT,303.5,7,D
19.811,75.229,316.7,1,1,2020-01-21,0820,Aqua,MODIS,39,6.0NRT,303,4.8,D
19.853,73.727,322.7,1.1,1,2020-01-21,0820,Aqua,MODIS,66,6.0NRT,306.4,10,D
20.111,73.96,320.2,1.1,1,2020-01-21,0820,Aqua,MODIS,65,6.0NRT,304.7,10.3,D
20.109,73.95,318,1.1,1,2020-01-21,0820,Aqua,MODIS,59,6.0NRT,303.9,7.8,D
21.426,81.445,312.3,2,1.4,2020-01-21,0820,Aqua,MODIS,61,6.0NRT,298.5,13,D
21.564,72.922,316,1.1,1.1,2020-01-21,0820,Aqua,MODIS,43,6.0NRT,304.2,6,D
21.566,72.811,319.2,1.1,1.1,2020-01-21,0820,Aqua,MODIS,61,6.0NRT,305.8,9.4,D
26.73,73.199,320,1,1,2020-01-21,0820,Aqua,MODIS,69,6.0NRT,301.4,9.8,D
27.353,72.139,315.6,1.1,1,2020-01-21,0820,Aqua,MODIS,43,6.0NRT,298,6.3,D
27.378,72.242,319.5,1.1,1,2020-01-21,0820,Aqua,MODIS,67,6.0NRT,300,9.6,D
27.373,72.146,325.2,1.1,1,2020-01-21,0820,Aqua,MODIS,72,6.0NRT,300.3,16.2,D
27.371,72.135,334,1.1,1,2020-01-21,0820,Aqua,MODIS,80,6.0NRT,298.9,28.6,D
27.354,71.964,314,1.1,1,2020-01-21,0820,Aqua,MODIS,48,6.0NRT,299,5.7,D
27.437,72.32,313.8,1,1,2020-01-21,0820,Aqua,MODIS,48,6.0NRT,299.1,5.3,D
27.463,71.946,321.3,1.1,1,2020-01-21,0820,Aqua,MODIS,35,6.0NRT,299.7,10.1,D
27.483,71.969,314.1,1.1,1,2020-01-21,0820,Aqua,MODIS,47,6.0NRT,298.2,5,D
27.513,71.919,318.5,1.1,1,2020-01-21,0820,Aqua,MODIS,67,6.0NRT,299.9,9.5,D
27.539,71.903,316.4,1.1,1,2020-01-21,0820,Aqua,MODIS,62,6.0NRT,300.2,7.9,D
28.623,80.387,303.6,2.1,1.4,2020-01-21,0820,Aqua,MODIS,57,6.0NRT,290.8,12.9,D
20.967,85.178,300.8,2.3,1.5,2020-01-21,1605,Terra,MODIS,34,6.0NRT,290.7,16.6,N
22.793,86.209,303.5,1.8,1.3,2020-01-21,1605,Terra,MODIS,55,6.0NRT,289.6,15.2,N
15.826,74.975,303.5,2.1,1.4,2020-01-21,1745,Terra,MODIS,55,6.0NRT,290.9,15.1,N
21.104,72.639,303.9,1.6,1.3,2020-01-21,1745,Terra,MODIS,57,6.0NRT,292.5,13.7,N
20.966,85.182,306.6,1.9,1.4,2020-01-21,2030,Aqua,MODIS,69,6.0NRT,289.7,21.6,N
20.962,85.176,304.2,1.9,1.4,2020-01-21,2030,Aqua,MODIS,59,6.0NRT,289.5,19.2,N
25.572,93.8,345.4,1.3,1.1,2020-01-22,0415,Terra,MODIS,94,6.0NRT,291.2,76.3,D
25.562,93.799,306.5,1.3,1.1,2020-01-22,0415,Terra,MODIS,28,6.0NRT,291.4,9.7,D
31.924,74.732,305.6,1,1,2020-01-22,0550,Terra,MODIS,62,6.0NRT,287.9,7.4,D
31.923,74.742,302,1,1,2020-01-22,0550,Terra,MODIS,50,6.0NRT,287.4,5.4,D
29.802,75.524,309.3,1.1,1,2020-01-22,0550,Terra,MODIS,68,6.0NRT,289.9,10,D
29.736,75.302,301.3,1.1,1,2020-01-22,0550,Terra,MODIS,41,6.0NRT,289.6,4.6,D
29.734,75.313,300.8,1.1,1,2020-01-22,0550,Terra,MODIS,37,6.0NRT,290,4.4,D
29.725,75.311,305.1,1.1,1,2020-01-22,0550,Terra,MODIS,61,6.0NRT,289.9,7,D
28.953,75.565,306.6,1.1,1,2020-01-22,0550,Terra,MODIS,45,6.0NRT,291.6,6.6,D
25.846,74.752,306.5,1.1,1,2020-01-22,0555,Terra,MODIS,45,6.0NRT,292.5,5.2,D
25.845,74.763,306.4,1.1,1,2020-01-22,0555,Terra,MODIS,48,6.0NRT,294.5,5.3,D
25.652,74.871,307.8,1.1,1.1,2020-01-22,0555,Terra,MODIS,61,6.0NRT,294.5,6.6,D
22.062,73.163,330,1.1,1,2020-01-22,0555,Terra,MODIS,83,6.0NRT,298.1,26.4,D
21.954,72.963,321.2,1,1,2020-01-22,0555,Terra,MODIS,73,6.0NRT,298.6,15.1,D
21.526,74.386,315.5,1.2,1.1,2020-01-22,0555,Terra,MODIS,61,6.0NRT,299.8,9.3,D
21.516,74.384,314.5,1.2,1.1,2020-01-22,0555,Terra,MODIS,58,6.0NRT,298.9,8.4,D
21.339,70.59,310,1,1,2020-01-22,0555,Terra,MODIS,43,6.0NRT,298.5,6.3,D
20.923,73.116,317.7,1.1,1,2020-01-22,0555,Terra,MODIS,66,6.0NRT,299.7,10.1,D
20.023,74.045,318.2,1.2,1.1,2020-01-22,0555,Terra,MODIS,67,6.0NRT,299.2,12.5,D
20.021,74.056,312.4,1.2,1.1,2020-01-22,0555,Terra,MODIS,34,6.0NRT,298.9,5.9,D
20.019,74.05,318.8,1.2,1.1,2020-01-22,0555,Terra,MODIS,68,6.0NRT,298.9,13.2,D
19.868,74.416,317.1,1.3,1.1,2020-01-22,0555,Terra,MODIS,64,6.0NRT,299.6,11.9,D
19.866,74.428,314.9,1.3,1.1,2020-01-22,0555,Terra,MODIS,52,6.0NRT,299.4,9.5,D
19.867,74.422,322.7,1.3,1.1,2020-01-22,0555,Terra,MODIS,74,6.0NRT,299.7,19.7,D
18.686,80.11,312.2,3.4,1.7,2020-01-22,0555,Terra,MODIS,42,6.0NRT,299.4,38.9,D
18.671,74.198,319.6,1.3,1.1,2020-01-22,0555,Terra,MODIS,68,6.0NRT,300.7,14.2,D
17.406,74.331,314.3,1.4,1.2,2020-01-22,0555,Terra,MODIS,33,6.0NRT,301.7,8,D
17.354,74.15,319.8,1.3,1.1,2020-01-22,0555,Terra,MODIS,67,6.0NRT,300.1,17.2,D
16.615,75.101,314.7,1.6,1.2,2020-01-22,0555,Terra,MODIS,52,6.0NRT,303.3,8.7,D
16.237,75.09,324.3,1.6,1.2,2020-01-22,0555,Terra,MODIS,74,6.0NRT,304.3,26.7,D
16.238,75.083,321.1,1.6,1.2,2020-01-22,0555,Terra,MODIS,69,6.0NRT,304.8,21.4,D
15.948,75.777,316.1,1.8,1.3,2020-01-22,0555,Terra,MODIS,57,6.0NRT,305.6,12.7,D
14.582,75.998,316.3,2,1.4,2020-01-22,0555,Terra,MODIS,63,6.0NRT,303.7,15.5,D
20.959,85.187,313.6,1.4,1.2,2020-01-22,0725,Aqua,MODIS,40,6.0NRT,300.6,9.4,D
20.956,85.174,321.9,1.4,1.2,2020-01-22,0725,Aqua,MODIS,76,6.0NRT,301.5,21.1,D
22.339,87.177,311.8,1.1,1,2020-01-22,0725,Aqua,MODIS,61,6.0NRT,300.2,6,D
21.889,82.494,313.5,2.1,1.4,2020-01-22,0725,Aqua,MODIS,64,6.0NRT,298.2,14.6,D
23.335,87.719,315.2,1,1,2020-01-22,0725,Aqua,MODIS,69,6.0NRT,299.3,7.4,D
23.334,87.709,314.7,1,1,2020-01-22,0725,Aqua,MODIS,68,6.0NRT,299.5,7.1,D
23.675,86.087,311.5,1.1,1.1,2020-01-22,0725,Aqua,MODIS,46,6.0NRT,295.5,7.9,D
23.707,86.075,322.1,1.1,1.1,2020-01-22,0725,Aqua,MODIS,68,6.0NRT,297.8,18.8,D
23.705,86.064,313.4,1.1,1.1,2020-01-22,0725,Aqua,MODIS,68,6.0NRT,296.7,9.5,D
23.777,86.398,312.5,1.1,1.1,2020-01-22,0725,Aqua,MODIS,53,6.0NRT,299.1,6.4,D
23.776,86.387,318.7,1.1,1.1,2020-01-22,0725,Aqua,MODIS,75,6.0NRT,301,12.6,D
23.504,83.733,303,1.6,1.2,2020-01-22,0725,Aqua,MODIS,32,6.0NRT,288.2,5.3,D
25.226,93.921,307.4,1.8,1.3,2020-01-22,0725,Aqua,MODIS,64,6.0NRT,291.6,16.6,D
25.3,94.164,303.4,1.9,1.3,2020-01-22,0725,Aqua,MODIS,53,6.0NRT,289.3,13.2,D
24.454,86.767,323.3,1.1,1,2020-01-22,0725,Aqua,MODIS,79,6.0NRT,298.3,17.5,D
24.453,86.757,347.2,1.1,1,2020-01-22,0725,Aqua,MODIS,94,6.0NRT,298.7,56.3,D
24.46,86.745,327.9,1.1,1,2020-01-22,0725,Aqua,MODIS,83,6.0NRT,298.5,22,D
25.488,94.109,303,1.9,1.3,2020-01-22,0725,Aqua,MODIS,47,6.0NRT,291.1,10.7,D
25.493,94.102,304.1,1.9,1.3,2020-01-22,0725,Aqua,MODIS,51,6.0NRT,290.8,14.2,D
25.358,92.632,309.4,1.5,1.2,2020-01-22,0725,Aqua,MODIS,69,6.0NRT,294.3,13.1,D
25.415,92.514,309.3,1.4,1.2,2020-01-22,0725,Aqua,MODIS,68,6.0NRT,293.7,11.4,D
25.328,91.588,304.2,1.3,1.1,2020-01-22,0725,Aqua,MODIS,48,6.0NRT,292.7,7.1,D
25.359,91.507,305.3,1.3,1.1,2020-01-22,0725,Aqua,MODIS,45,6.0NRT,292.5,7.5,D
25.357,91.495,305.6,1.3,1.1,2020-01-22,0725,Aqua,MODIS,58,6.0NRT,293.7,7.2,D
25.388,91.251,312.7,1.2,1.1,2020-01-22,0725,Aqua,MODIS,72,6.0NRT,295.4,11.9,D
25.531,92.096,304.8,1.4,1.2,2020-01-22,0725,Aqua,MODIS,60,6.0NRT,293,7.7,D
25.557,92.252,302.2,1.4,1.2,2020-01-22,0725,Aqua,MODIS,46,6.0NRT,292.1,5.5,D
25.556,92.238,304,1.4,1.2,2020-01-22,0725,Aqua,MODIS,58,6.0NRT,293.1,7.2,D
25.527,91.897,307.6,1.3,1.1,2020-01-22,0725,Aqua,MODIS,53,6.0NRT,294.7,8.9,D
26.439,94.893,314.2,2.2,1.4,2020-01-22,0725,Aqua,MODIS,74,6.0NRT,292.9,35.1,D
26.452,94.891,343.5,2.2,1.4,2020-01-22,0725,Aqua,MODIS,93,6.0NRT,293.2,149.4,D
26.45,94.867,306.2,2.2,1.4,2020-01-22,0725,Aqua,MODIS,40,6.0NRT,290.8,17.7,D
26.452,94.907,311.5,2.2,1.4,2020-01-22,0725,Aqua,MODIS,58,6.0NRT,291.6,26.4,D
26.45,94.885,337.6,2.2,1.4,2020-01-22,0725,Aqua,MODIS,91,6.0NRT,293.6,118.1,D
26.587,93.025,312.8,1.6,1.3,2020-01-22,0725,Aqua,MODIS,53,6.0NRT,293.5,18.2,D
26.674,91.039,309.6,1.2,1.1,2020-01-22,0725,Aqua,MODIS,55,6.0NRT,295.8,8.7,D
26.739,91.148,332.5,1.3,1.1,2020-01-22,0725,Aqua,MODIS,87,6.0NRT,296.1,40.6,D
26.738,91.135,307.9,1.2,1.1,2020-01-22,0725,Aqua,MODIS,47,6.0NRT,294.2,7,D
26.734,90.776,311,1.2,1.1,2020-01-22,0725,Aqua,MODIS,51,6.0NRT,293.3,10.2,D
17.372,73.509,315.5,2.9,1.6,2020-01-22,0900,Aqua,MODIS,31,6.0NRT,301.5,24.7,D
16.625,80.921,304.2,1.1,1,2020-01-22,1650,Terra,MODIS,59,6.0NRT,293.6,5.4,N
20.96,85.183,310.7,1.3,1.1,2020-01-22,1650,Terra,MODIS,81,6.0NRT,293.2,15.8,N
20.959,85.17,309.4,1.3,1.1,2020-01-22,1650,Terra,MODIS,77,6.0NRT,292.3,13.9,N
22.213,84.868,304.2,1.3,1.1,2020-01-22,1650,Terra,MODIS,59,6.0NRT,290.3,9.8,N
27.059,94.487,307.5,2.4,1.5,2020-01-23,0455,Terra,MODIS,0,6.0NRT,293.9,19.3,D
26.861,94.153,302.2,2.3,1.5,2020-01-23,0455,Terra,MODIS,0,6.0NRT,289.3,10,D
26.857,94.035,304.7,2.3,1.5,2020-01-23,0455,Terra,MODIS,0,6.0NRT,290,12.6,D
26.394,94.976,323.1,2.7,1.6,2020-01-23,0455,Terra,MODIS,82,6.0NRT,288.7,87.9,D
26.389,94.97,316.9,2.7,1.6,2020-01-23,0455,Terra,MODIS,77,6.0NRT,288.7,67.5,D
26.384,94.995,303.1,2.7,1.6,2020-01-23,0455,Terra,MODIS,46,6.0NRT,286.4,26.1,D
26.582,92.443,301.9,1.8,1.3,2020-01-23,0455,Terra,MODIS,0,6.0NRT,287.2,7.3,D
25.455,94.078,305.8,2.4,1.5,2020-01-23,0455,Terra,MODIS,62,6.0NRT,286.7,30.3,D
25.549,91.323,301.7,1.6,1.2,2020-01-23,0455,Terra,MODIS,48,6.0NRT,289,8.9,D
23.797,86.348,310.7,1,1,2020-01-23,0500,Terra,MODIS,41,6.0NRT,296.3,5.9,D
23.781,86.395,315.6,1,1,2020-01-23,0500,Terra,MODIS,72,6.0NRT,296.7,9.5,D
23.772,86.394,314.1,1,1,2020-01-23,0500,Terra,MODIS,59,6.0NRT,297.4,8.3,D
23.762,86.395,309.5,1,1,2020-01-23,0500,Terra,MODIS,63,6.0NRT,296.2,6.2,D
23.749,86.423,308.1,1,1,2020-01-23,0500,Terra,MODIS,49,6.0NRT,294.2,4.6,D
23.718,86.447,308.9,1,1,2020-01-23,0500,Terra,MODIS,50,6.0NRT,294,5.6,D
23.749,85.861,307.1,1,1,2020-01-23,0500,Terra,MODIS,61,6.0NRT,295.7,4.9,D
23.679,86.087,307.6,1,1,2020-01-23,0500,Terra,MODIS,62,6.0NRT,294.1,5.1,D
23.678,86.096,311.3,1,1,2020-01-23,0500,Terra,MODIS,69,6.0NRT,293.1,7.9,D
22.786,86.204,310.2,1,1,2020-01-23,0500,Terra,MODIS,50,6.0NRT,294.1,6.2,D
22.335,82.656,309.4,1.2,1.1,2020-01-23,0500,Terra,MODIS,61,6.0NRT,295.3,7.2,D
21.078,85.034,307.8,1,1,2020-01-23,0500,Terra,MODIS,53,6.0NRT,295,4.6,D
20.965,85.175,316.1,1,1,2020-01-23,0500,Terra,MODIS,71,6.0NRT,292.8,9.5,D
20.873,84.989,309.1,1,1,2020-01-23,0500,Terra,MODIS,38,6.0NRT,295.5,4,D
20.871,84.998,320.3,1,1,2020-01-23,0500,Terra,MODIS,76,6.0NRT,296.8,13.2,D
20.491,84.893,311.1,1,1,2020-01-23,0500,Terra,MODIS,45,6.0NRT,300.5,7.6,D
20.489,84.902,310.4,1,1,2020-01-23,0500,Terra,MODIS,44,6.0NRT,299.9,7.1,D
17.559,82.842,312.8,1.1,1,2020-01-23,0500,Terra,MODIS,61,6.0NRT,299.9,5.3,D
17.612,82.128,309.7,1.1,1.1,2020-01-23,0500,Terra,MODIS,50,6.0NRT,296.5,6.3,D
17.611,82.139,316.9,1.1,1.1,2020-01-23,0500,Terra,MODIS,70,6.0NRT,298.1,13.1,D
17.303,82.236,318.9,1.1,1.1,2020-01-23,0500,Terra,MODIS,72,6.0NRT,299.6,13.2,D
16.773,77.326,319.9,2.4,1.5,2020-01-23,0500,Terra,MODIS,70,6.0NRT,301.7,35.1,D
14.861,75.671,321.1,3,1.6,2020-01-23,0500,Terra,MODIS,70,6.0NRT,301,52.8,D
14.858,75.698,328.1,3,1.6,2020-01-23,0500,Terra,MODIS,79,6.0NRT,300.7,89.5,D
14.858,75.691,331.2,3,1.6,2020-01-23,0500,Terra,MODIS,72,6.0NRT,300.8,109.6,D
12.785,76.952,315.1,2.2,1.4,2020-01-23,0500,Terra,MODIS,63,6.0NRT,299.8,21,D
26.383,94.964,347.6,2.1,1.4,2020-01-23,0630,Aqua,MODIS,95,6.0NRT,294.5,170.9,D
25.153,94.5,304.5,2.4,1.5,2020-01-23,0630,Aqua,MODIS,59,6.0NRT,288.8,27,D
25.148,94.478,311.8,2.4,1.5,2020-01-23,0630,Aqua,MODIS,72,6.0NRT,289.5,44.5,D
25.716,94.802,300,2.2,1.5,2020-01-23,0630,Aqua,MODIS,8,6.0NRT,288.3,13.7,D
25.714,94.797,302.7,2.2,1.5,2020-01-23,0630,Aqua,MODIS,53,6.0NRT,287.8,19.6,D
25.549,92.21,300,3.4,1.7,2020-01-23,0630,Aqua,MODIS,14,6.0NRT,289.5,21.8,D
26.387,94.985,307.5,2.1,1.4,2020-01-23,0630,Aqua,MODIS,49,6.0NRT,291.8,21.1,D
26.38,94.944,314.2,2.1,1.4,2020-01-23,0630,Aqua,MODIS,74,6.0NRT,291,36.6,D
26.388,94.98,316.6,2.1,1.4,2020-01-23,0630,Aqua,MODIS,77,6.0NRT,292.6,41.9,D
26.384,94.959,346.2,2.1,1.4,2020-01-23,0630,Aqua,MODIS,94,6.0NRT,294.2,161.6,D
32.785,74.464,320.4,3.6,1.8,2020-01-23,0635,Terra,MODIS,80,6.0NRT,288.8,121.9,D
14.769,75.153,321.3,1.6,1.2,2020-01-23,0805,Aqua,MODIS,61,6.0NRT,307.8,15.1,D
15.664,77.486,331.8,1.1,1.1,2020-01-23,0805,Aqua,MODIS,79,6.0NRT,313.1,15.1,D
15.662,77.476,327.4,1.1,1.1,2020-01-23,0805,Aqua,MODIS,73,6.0NRT,313.2,8.7,D
16.453,77.883,323.1,1.1,1,2020-01-23,0805,Aqua,MODIS,59,6.0NRT,309.9,7.8,D
16.564,77.949,320.2,1.1,1,2020-01-23,0805,Aqua,MODIS,48,6.0NRT,305.4,7.7,D
17.09,80.773,320.1,1.1,1,2020-01-23,0805,Aqua,MODIS,70,6.0NRT,303.2,10.2,D
16.624,75.007,322,1.5,1.2,2020-01-23,0805,Aqua,MODIS,57,6.0NRT,307.1,15.8,D
16.622,74.993,318.9,1.5,1.2,2020-01-23,0805,Aqua,MODIS,30,6.0NRT,306.6,10.3,D
16.626,75.001,325.8,1.5,1.2,2020-01-23,0805,Aqua,MODIS,66,6.0NRT,307.1,25,D
17.489,79.095,319.4,1,1,2020-01-23,0805,Aqua,MODIS,60,6.0NRT,305.4,6.9,D
17.914,79.947,318.6,1,1,2020-01-23,0805,Aqua,MODIS,50,6.0NRT,305.4,5.7,D
17.639,77.424,323.2,1.1,1,2020-01-23,0805,Aqua,MODIS,60,6.0NRT,311.1,8.4,D
17.637,77.414,331.6,1.1,1,2020-01-23,0805,Aqua,MODIS,78,6.0NRT,311.7,19.4,D
17.877,77.905,322.7,1,1,2020-01-23,0805,Aqua,MODIS,63,6.0NRT,310.6,6.5,D
18.213,80.117,330.1,1,1,2020-01-23,0805,Aqua,MODIS,81,6.0NRT,308.6,19.5,D
18.04,78.696,324.8,1,1,2020-01-23,0805,Aqua,MODIS,72,6.0NRT,304.4,12.9,D
17.654,75,319,1.5,1.2,2020-01-23,0805,Aqua,MODIS,38,6.0NRT,307.2,8.8,D
17.503,73.307,321.6,1.9,1.4,2020-01-23,0805,Aqua,MODIS,65,6.0NRT,307.7,26,D
14.116,75.536,321.8,1.5,1.2,2020-01-23,0805,Aqua,MODIS,61,6.0NRT,310.2,14.8,D
18.346,77.72,317.3,1,1,2020-01-23,0805,Aqua,MODIS,32,6.0NRT,306.3,5.5,D
19.754,82.847,315.8,1.4,1.2,2020-01-23,0805,Aqua,MODIS,63,6.0NRT,303.1,8.3,D
19.089,77.082,321.6,1.1,1,2020-01-23,0805,Aqua,MODIS,53,6.0NRT,306.2,9.4,D
19.048,76.817,328.9,1.1,1,2020-01-23,0805,Aqua,MODIS,77,6.0NRT,306,19.7,D
19.319,77.009,316.9,1.1,1,2020-01-23,0805,Aqua,MODIS,43,6.0NRT,302.6,5.7,D
18.854,73.379,329.4,1.8,1.3,2020-01-23,0805,Aqua,MODIS,78,6.0NRT,305.5,45.3,D
19.664,77.462,320,1,1,2020-01-23,0805,Aqua,MODIS,64,6.0NRT,305.5,9,D
20.961,85.177,316.1,2.2,1.4,2020-01-23,0805,Aqua,MODIS,40,6.0NRT,297.3,22.5,D
20.959,85.172,317.1,2.2,1.4,2020-01-23,0805,Aqua,MODIS,69,6.0NRT,297.7,28.9,D
20.957,85.151,312.3,2.2,1.4,2020-01-23,0805,Aqua,MODIS,40,6.0NRT,297.1,16,D
21.18,81.384,312.5,1.2,1.1,2020-01-23,0805,Aqua,MODIS,0,6.0NRT,294.1,8.1,D
21.923,79.34,311,1,1,2020-01-23,0805,Aqua,MODIS,61,6.0NRT,296,6.3,D
21.877,77.837,311.7,1,1,2020-01-23,0805,Aqua,MODIS,57,6.0NRT,298.3,5.5,D
21.441,74.601,318,1.3,1.1,2020-01-23,0805,Aqua,MODIS,63,6.0NRT,302.3,11.3,D
21.104,72.645,314.4,1.8,1.3,2020-01-23,0805,Aqua,MODIS,0,6.0NRT,301.7,10.7,D
22.121,75.69,316.2,1.1,1.1,2020-01-23,0805,Aqua,MODIS,68,6.0NRT,298.8,10.5,D
22.866,78.769,310.2,1,1,2020-01-23,0805,Aqua,MODIS,62,6.0NRT,297.5,5.7,D
22.865,78.759,316.9,1,1,2020-01-23,0805,Aqua,MODIS,73,6.0NRT,297.3,11.3,D
22.959,78.848,311,1,1,2020-01-23,0805,Aqua,MODIS,63,6.0NRT,298.1,5.8,D
14.775,75.89,328.7,1.4,1.2,2020-01-23,0805,Aqua,MODIS,75,6.0NRT,311,22.9,D
14.288,75.594,322,1.5,1.2,2020-01-23,0805,Aqua,MODIS,60,6.0NRT,308.5,14.1,D
33.701,73.971,301,1,1,2020-01-23,0810,Aqua,MODIS,35,6.0NRT,288.9,4.9,D
28.935,76.952,302.6,1,1,2020-01-23,0810,Aqua,MODIS,50,6.0NRT,291.2,4.3,D
23.37,76.11,312.3,1.1,1,2020-01-23,0810,Aqua,MODIS,67,6.0NRT,299.9,7.6,D
23.454,76.121,361.7,1.1,1,2020-01-23,0810,Aqua,MODIS,100,6.0NRT,301.2,94.4,D
